ID,Letter
604539,jeem
604540,jeem
604541,jeem
604542,jeem
604543,jeem
604544,jeem
604545,ain
604546,meem
604547,jeem
604548,jeem
604549,jeem
604550,jeem
604551,jeem
604552,heh
604553,jeem
604554,meem
604555,meem
604556,jeem
604557,jeem
604558,heh
604559,jeem
604560,ain
604561,jeem
604562,ain
604563,jeem
604564,jeem
604565,jeem
604566,jeem
604567,jeem
604568,jeem
604569,jeem
604570,jeem
604571,jeem
604572,qaf
604573,ain
604574,ain
604575,jeem
604576,jeem
604577,ain
604578,ain
604579,jeem
604580,ain
604581,ain
604582,jeem
604583,ain
604584,jeem
604585,ain
604586,jeem
604587,jeem
604588,jeem
604589,jeem
604590,jeem
604591,jeem
604592,jeem
604593,waw
604594,ain
604595,jeem
604596,jeem
604597,ain
604598,jeem
604599,jeem
604600,meem
604601,jeem
604602,jeem
604603,jeem
604604,jeem
604605,jeem
604606,sad
604607,jeem
604608,ain
604609,jeem
604610,jeem
604611,jeem
604612,jeem
604613,dal
604614,jeem
604615,tah
604616,jeem
604617,yaa
604618,jeem
604619,jeem
604620,jeem
604621,jeem
604622,jeem
604623,ain
604624,jeem
604625,yaa
604626,jeem
604627,jeem
604628,jeem
604629,dal
604630,yaa
604631,jeem
604632,ain
604633,jeem
604634,beh
604635,jeem
604636,beh
604637,beh
604638,jeem
604639,jeem
604640,ain
604641,jeem
604642,jeem
604643,jeem
604644,beh
604645,jeem
604646,jeem
604647,jeem
604648,feh
604649,jeem
604650,jeem
604651,jeem
604652,jeem
604653,jeem
604654,jeem
604655,jeem
604656,jeem
604657,jeem
604658,jeem
604659,jeem
604660,jeem
604661,jeem
604662,jeem
604663,kaf
604664,jeem
604665,jeem
604666,jeem
604667,jeem
604668,seen
604669,feh
604670,jeem
604671,dal
604672,jeem
604673,jeem
604674,jeem
604675,jeem
604676,jeem
604677,ain
604678,jeem
604679,ain
604680,yaa
604681,jeem
604682,dal
604683,jeem
604684,jeem
604685,meem
604686,jeem
604687,jeem
604688,heh
604689,meem
604690,jeem
604691,beh
604692,jeem
604693,jeem
604694,jeem
604695,sad
604696,jeem
604697,jeem
604698,jeem
604699,jeem
604700,jeem
604701,jeem
604702,jeem
604703,jeem
604704,jeem
604705,jeem
604706,jeem
604707,jeem
604708,beh
604709,jeem
604710,jeem
604711,jeem
604712,ain
604713,sad
604714,jeem
604715,jeem
604716,jeem
604717,jeem
604718,jeem
604719,jeem
604720,jeem
604721,jeem
604722,kaf
604723,qaf
604724,jeem
604725,jeem
604726,jeem
604727,jeem
604728,jeem
604729,jeem
604730,jeem
604731,jeem
604732,jeem
604733,heh
604734,jeem
604735,jeem
604736,jeem
604737,jeem
604738,jeem
604739,jeem
604740,meem
604741,ain
604742,jeem
604743,jeem
604744,jeem
604745,jeem
604746,jeem
604747,meem
604748,jeem
604749,jeem
604750,jeem
604751,jeem
604752,jeem
604753,tah
604754,jeem
604755,sad
604756,heh
604757,jeem
604758,jeem
604759,feh
604760,jeem
604761,jeem
604762,meem
604763,jeem
604764,jeem
604765,jeem
604766,jeem
604767,jeem
604768,jeem
604769,jeem
604770,meem
604771,ain
604772,jeem
604773,ain
604774,ain
604775,qaf
604776,heh
604777,jeem
604778,kaf
604779,jeem
604780,jeem
604781,waw
604782,jeem
604783,jeem
604784,jeem
604785,jeem
604786,jeem
604787,jeem
604788,feh
604789,jeem
604790,beh
604791,waw
604792,jeem
604793,jeem
604794,ain
604795,jeem
604796,beh
604797,jeem
604798,seen
604799,kaf
604800,jeem
604801,jeem
604802,jeem
604803,jeem
604804,jeem
604805,jeem
604806,heh
604807,jeem
604808,jeem
604809,jeem
604810,jeem
604811,jeem
604812,jeem
604813,jeem
604814,ain
604815,ain
604816,jeem
604817,heh
604818,jeem
604819,jeem
604820,jeem
604821,jeem
604822,jeem
604823,jeem
604824,jeem
604825,jeem
604826,jeem
604827,jeem
604828,jeem
604829,jeem
604830,jeem
604831,jeem
604832,jeem
604833,jeem
604834,waw
604835,ain
604836,jeem
604837,jeem
604838,jeem
604839,jeem
604840,jeem
604841,jeem
604842,ain
604843,ain
604844,ain
604845,jeem
604846,jeem
604847,ain
604848,jeem
604849,jeem
604850,jeem
604851,jeem
604852,jeem
604853,jeem
604854,jeem
604855,jeem
604856,jeem
604857,jeem
604858,jeem
604859,jeem
604860,jeem
604861,jeem
604862,jeem
604863,jeem
604864,jeem
604865,jeem
604866,jeem
604867,jeem
604868,jeem
604869,jeem
604870,jeem
604871,jeem
604872,jeem
604873,jeem
604874,jeem
604875,jeem
604876,jeem
604877,jeem
604878,ain
604879,heh
604880,jeem
604881,ain
604882,jeem
604883,jeem
604884,jeem
604885,jeem
604886,jeem
604887,jeem
604888,jeem
604889,ain
604890,jeem
604891,jeem
604892,ain
604893,ain
604894,jeem
604895,jeem
604896,ain
604897,jeem
604898,jeem
604899,ain
604900,jeem
604901,heh
604902,jeem
604903,jeem
604904,jeem
604905,heh
604906,ain
604907,heh
604908,jeem
604909,jeem
604910,jeem
604911,jeem
604912,jeem
604913,jeem
604914,jeem
604915,jeem
604916,jeem
604917,heh
604918,jeem
604919,jeem
604920,meem
604921,jeem
604922,jeem
604923,jeem
604924,jeem
604925,noon
604926,jeem
604927,jeem
604928,jeem
604929,jeem
604930,jeem
604931,jeem
604932,jeem
604933,jeem
604934,jeem
604935,jeem
604936,jeem
604937,jeem
604938,jeem
604939,jeem
604940,ain
604941,jeem
604942,jeem
604943,jeem
604944,alif
604945,jeem
604946,jeem
604947,qaf
604948,jeem
604949,jeem
604950,jeem
604951,jeem
604952,jeem
604953,jeem
604954,jeem
604955,jeem
604956,ain
604957,jeem
604958,jeem
604959,jeem
604960,jeem
604961,ain
604962,jeem
604963,jeem
604964,kaf
604965,jeem
604966,jeem
604967,jeem
604968,jeem
604969,jeem
604970,jeem
604971,ain
604972,alif
604973,jeem
604974,ain
604975,ain
604976,jeem
604977,ain
604978,ain
604979,jeem
604980,qaf
604981,jeem
604982,jeem
604983,jeem
604984,jeem
604985,ain
604986,jeem
604987,jeem
604988,jeem
604989,jeem
604990,jeem
604991,jeem
604992,jeem
604993,jeem
604994,jeem
604995,tah
604996,ain
604997,jeem
604998,jeem
604999,jeem
605000,jeem
605001,kaf
605002,kaf
605003,kaf
605004,kaf
605005,kaf
605006,kaf
605007,kaf
605008,kaf
605009,kaf
605010,kaf
605011,ain
605012,kaf
605013,kaf
605014,kaf
605015,yaa
605016,kaf
605017,kaf
605018,heh
605019,ain
605020,heh
605021,yaa
605022,kaf
605023,kaf
605024,kaf
605025,kaf
605026,kaf
605027,kaf
605028,kaf
605029,kaf
605030,kaf
605031,kaf
605032,kaf
605033,kaf
605034,kaf
605035,ain
605036,kaf
605037,kaf
605038,kaf
605039,kaf
605040,kaf
605041,ain
605042,ain
605043,ain
605044,kaf
605045,waw
605046,kaf
605047,kaf
605048,sad
605049,ain
605050,kaf
605051,kaf
605052,kaf
605053,kaf
605054,kaf
605055,waw
605056,kaf
605057,kaf
605058,kaf
605059,kaf
605060,kaf
605061,qaf
605062,kaf
605063,kaf
605064,kaf
605065,kaf
605066,kaf
605067,kaf
605068,jeem
605069,yaa
605070,kaf
605071,kaf
605072,kaf
605073,jeem
605074,kaf
605075,kaf
605076,kaf
605077,kaf
605078,meem
605079,kaf
605080,kaf
605081,kaf
605082,kaf
605083,kaf
605084,kaf
605085,kaf
605086,kaf
605087,kaf
605088,kaf
605089,qaf
605090,kaf
605091,kaf
605092,kaf
605093,yaa
605094,qaf
605095,kaf
605096,kaf
605097,yaa
605098,kaf
605099,kaf
605100,kaf
605101,waw
605102,kaf
605103,kaf
605104,kaf
605105,ain
605106,kaf
605107,kaf
605108,kaf
605109,kaf
605110,kaf
605111,kaf
605112,yaa
605113,kaf
605114,kaf
605115,kaf
605116,kaf
605117,kaf
605118,kaf
605119,feh
605120,kaf
605121,kaf
605122,kaf
605123,kaf
605124,ain
605125,ain
605126,kaf
605127,ain
605128,kaf
605129,kaf
605130,kaf
605131,kaf
605132,kaf
605133,kaf
605134,kaf
605135,kaf
605136,kaf
605137,kaf
605138,kaf
605139,kaf
605140,kaf
605141,kaf
605142,kaf
605143,raa
605144,kaf
605145,kaf
605146,noon
605147,kaf
605148,kaf
605149,jeem
605150,meem
605151,meem
605152,qaf
605153,kaf
605154,kaf
605155,waw
605156,kaf
605157,heh
605158,feh
605159,kaf
605160,kaf
605161,kaf
605162,kaf
605163,kaf
605164,kaf
605165,kaf
605166,kaf
605167,kaf
605168,kaf
605169,jeem
605170,kaf
605171,kaf
605172,kaf
605173,waw
605174,kaf
605175,kaf
605176,kaf
605177,jeem
605178,waw
605179,kaf
605180,kaf
605181,raa
605182,kaf
605183,kaf
605184,kaf
605185,jeem
605186,kaf
605187,kaf
605188,waw
605189,kaf
605190,kaf
605191,ain
605192,kaf
605193,waw
605194,waw
605195,kaf
605196,heh
605197,kaf
605198,raa
605199,kaf
605200,dal
605201,noon
605202,noon
605203,kaf
605204,kaf
605205,kaf
605206,kaf
605207,kaf
605208,seen
605209,kaf
605210,kaf
605211,kaf
605212,kaf
605213,kaf
605214,kaf
605215,beh
605216,kaf
605217,noon
605218,kaf
605219,kaf
605220,kaf
605221,noon
605222,kaf
605223,kaf
605224,kaf
605225,kaf
605226,kaf
605227,kaf
605228,kaf
605229,seen
605230,kaf
605231,kaf
605232,kaf
605233,kaf
605234,kaf
605235,kaf
605236,dal
605237,tah
605238,noon
605239,noon
605240,noon
605241,kaf
605242,ain
605243,beh
605244,feh
605245,kaf
605246,noon
605247,meem
605248,lam
605249,lam
605250,kaf
605251,kaf
605252,kaf
605253,beh
605254,feh
605255,kaf
605256,kaf
605257,kaf
605258,tah
605259,kaf
605260,kaf
605261,beh
605262,kaf
605263,beh
605264,kaf
605265,kaf
605266,kaf
605267,kaf
605268,kaf
605269,kaf
605270,kaf
605271,heh
605272,ain
605273,kaf
605274,kaf
605275,kaf
605276,meem
605277,kaf
605278,dal
605279,kaf
605280,kaf
605281,seen
605282,seen
605283,kaf
605284,kaf
605285,kaf
605286,lam
605287,kaf
605288,kaf
605289,kaf
605290,kaf
605291,kaf
605292,sad
605293,kaf
605294,kaf
605295,kaf
605296,kaf
605297,kaf
605298,kaf
605299,feh
605300,beh
605301,kaf
605302,kaf
605303,beh
605304,kaf
605305,kaf
605306,kaf
605307,kaf
605308,kaf
605309,noon
605310,kaf
605311,kaf
605312,beh
605313,kaf
605314,kaf
605315,kaf
605316,kaf
605317,kaf
605318,lam
605319,kaf
605320,kaf
605321,kaf
605322,kaf
605323,tah
605324,kaf
605325,kaf
605326,sad
605327,kaf
605328,kaf
605329,heh
605330,kaf
605331,kaf
605332,sad
605333,kaf
605334,noon
605335,kaf
605336,kaf
605337,kaf
605338,kaf
605339,kaf
605340,kaf
605341,kaf
605342,kaf
605343,meem
605344,kaf
605345,kaf
605346,kaf
605347,kaf
605348,kaf
605349,sad
605350,tah
605351,kaf
605352,kaf
605353,kaf
605354,meem
605355,heh
605356,kaf
605357,heh
605358,tah
605359,kaf
605360,kaf
605361,kaf
605362,kaf
605363,kaf
605364,kaf
605365,beh
605366,kaf
605367,kaf
605368,kaf
605369,kaf
605370,kaf
605371,qaf
605372,kaf
605373,heh
605374,kaf
605375,sad
605376,kaf
605377,kaf
605378,kaf
605379,kaf
605380,kaf
605381,kaf
605382,kaf
605383,kaf
605384,kaf
605385,kaf
605386,dal
605387,dal
605388,tah
605389,lam
605390,kaf
605391,kaf
605392,kaf
605393,kaf
605394,lam
605395,lam
605396,seen
605397,kaf
605398,kaf
605399,kaf
605400,kaf
605401,kaf
605402,kaf
605403,kaf
605404,kaf
605405,kaf
605406,kaf
605407,kaf
605408,jeem
605409,ain
605410,kaf
605411,kaf
605412,kaf
605413,kaf
605414,ain
605415,heh
605416,kaf
605417,kaf
605418,kaf
605419,kaf
605420,qaf
605421,dal
605422,kaf
605423,kaf
605424,kaf
605425,kaf
605426,ain
605427,kaf
605428,kaf
605429,ain
605430,kaf
605431,jeem
605432,kaf
605433,ain
605434,qaf
605435,ain
605436,qaf
605437,ain
605438,kaf
605439,kaf
605440,kaf
605441,kaf
605442,kaf
605443,kaf
605444,kaf
605445,kaf
605446,kaf
605447,kaf
605448,kaf
605449,kaf
605450,kaf
605451,kaf
605452,kaf
605453,kaf
605454,kaf
605455,kaf
605456,kaf
605457,feh
605458,kaf
605459,kaf
605460,kaf
605461,ain
605462,kaf
605463,kaf
605464,ain
605465,kaf
605466,kaf
605467,kaf
605468,qaf
605469,kaf
605470,kaf
605471,kaf
605472,kaf
605473,kaf
605474,kaf
605475,kaf
605476,kaf
605477,kaf
605478,kaf
605479,kaf
605480,kaf
605481,tah
605482,kaf
605483,ain
605484,ain
605485,kaf
605486,kaf
605487,kaf
605488,kaf
605489,kaf
605490,kaf
605491,kaf
605492,kaf
605493,kaf
605494,kaf
605495,kaf
605496,kaf
605497,kaf
605498,qaf
605499,qaf
605500,kaf
605501,qaf
605502,kaf
605503,kaf
605504,yaa
605505,kaf
605506,kaf
605507,lam
605508,kaf
605509,kaf
605510,kaf
605511,kaf
605512,kaf
605513,kaf
605514,kaf
605515,kaf
605516,ain
605517,kaf
605518,kaf
605519,ain
605520,qaf
605521,kaf
605522,qaf
605523,kaf
605524,heh
605525,kaf
605526,kaf
605527,heh
605528,qaf
605529,kaf
605530,jeem
605531,kaf
605532,qaf
605533,kaf
605534,kaf
605535,kaf
605536,kaf
605537,ain
605538,yaa
605539,kaf
605540,kaf
605541,kaf
605542,kaf
605543,heh
605544,kaf
605545,kaf
605546,qaf
605547,heh
605548,qaf
605549,noon
605550,kaf
605551,noon
605552,kaf
605553,kaf
605554,kaf
605555,kaf
605556,kaf
605557,kaf
605558,kaf
605559,kaf
605560,jeem
605561,ain
605562,kaf
605563,kaf
605564,kaf
605565,kaf
605566,kaf
605567,ain
605568,kaf
605569,kaf
605570,kaf
605571,kaf
605572,kaf
605573,kaf
605574,kaf
605575,kaf
605576,kaf
605577,kaf
605578,kaf
605579,qaf
605580,kaf
605581,sad
605582,tah
605583,kaf
605584,kaf
605585,kaf
605586,kaf
605587,kaf
605588,kaf
605589,kaf
605590,ain
605591,ain
605592,kaf
605593,ain
605594,kaf
605595,kaf
605596,kaf
605597,kaf
605598,kaf
605599,kaf
605600,noon
605601,noon
605602,kaf
605603,noon
605604,noon
605605,ain
605606,kaf
605607,noon
605608,kaf
605609,kaf
605610,kaf
605611,kaf
605612,kaf
605613,kaf
605614,kaf
605615,kaf
605616,noon
605617,kaf
605618,kaf
605619,kaf
605620,kaf
605621,kaf
605622,kaf
605623,kaf
605624,kaf
605625,kaf
605626,qaf
605627,kaf
605628,noon
605629,feh
605630,kaf
605631,kaf
605632,feh
605633,kaf
605634,kaf
605635,kaf
605636,waw
605637,kaf
605638,kaf
605639,kaf
605640,noon
605641,feh
605642,seen
605643,noon
605644,dal
605645,noon
605646,yaa
605647,kaf
605648,kaf
605649,noon
605650,kaf
605651,kaf
605652,tah
605653,tah
605654,tah
605655,lam
605656,kaf
605657,kaf
605658,kaf
605659,kaf
605660,noon
605661,ain
605662,yaa
605663,noon
605664,kaf
605665,noon
605666,kaf
605667,yaa
605668,kaf
605669,kaf
605670,ain
605671,kaf
605672,waw
605673,waw
605674,kaf
605675,kaf
605676,kaf
605677,kaf
605678,tah
605679,kaf
605680,kaf
605681,kaf
605682,feh
605683,kaf
605684,kaf
605685,kaf
605686,noon
605687,kaf
605688,dal
605689,qaf
605690,kaf
605691,kaf
605692,kaf
605693,kaf
605694,noon
605695,kaf
605696,kaf
605697,kaf
605698,heh
605699,kaf
605700,feh
605701,kaf
605702,feh
605703,qaf
605704,qaf
605705,lam_alif
605706,seen
605707,noon
605708,kaf
605709,noon
605710,kaf
605711,noon
605712,lam
605713,kaf
605714,noon
605715,dal
605716,noon
605717,kaf
605718,ain
605719,kaf
605720,kaf
605721,kaf
605722,feh
605723,kaf
605724,kaf
605725,noon
605726,beh
605727,kaf
605728,noon
605729,kaf
605730,kaf
605731,kaf
605732,ain
605733,kaf
605734,kaf
605735,kaf
605736,kaf
605737,kaf
605738,feh
605739,kaf
605740,ain
605741,kaf
605742,kaf
605743,kaf
605744,tah
605745,heh
605746,kaf
605747,noon
605748,kaf
605749,lam
605750,feh
605751,kaf
605752,kaf
605753,lam
605754,kaf
605755,kaf
605756,lam_alif
605757,tah
605758,kaf
605759,noon
605760,kaf
605761,noon
605762,beh
605763,kaf
605764,kaf
605765,lam
605766,beh
605767,kaf
605768,heh
605769,kaf
605770,lam
605771,yaa
605772,kaf
605773,kaf
605774,kaf
605775,heh
605776,ain
605777,kaf
605778,kaf
605779,sad
605780,yaa
605781,kaf
605782,seen
605783,kaf
605784,kaf
605785,kaf
605786,kaf
605787,kaf
605788,kaf
605789,heh
605790,heh
605791,lam
605792,feh
605793,kaf
605794,raa
605795,noon
605796,kaf
605797,kaf
605798,kaf
605799,kaf
605800,kaf
605801,heh
605802,lam_alif
605803,lam_alif
605804,lam_alif
605805,lam_alif
605806,lam_alif
605807,ain
605808,lam_alif
605809,lam_alif
605810,heh
605811,lam_alif
605812,lam_alif
605813,lam_alif
605814,lam_alif
605815,lam_alif
605816,yaa
605817,lam_alif
605818,kaf
605819,lam_alif
605820,seen
605821,lam_alif
605822,lam_alif
605823,lam_alif
605824,lam_alif
605825,lam_alif
605826,lam_alif
605827,lam_alif
605828,kaf
605829,kaf
605830,lam_alif
605831,alif
605832,lam_alif
605833,alif
605834,lam_alif
605835,lam_alif
605836,heh
605837,lam_alif
605838,lam_alif
605839,lam_alif
605840,sad
605841,tah
605842,noon
605843,qaf
605844,kaf
605845,lam_alif
605846,lam_alif
605847,lam_alif
605848,lam_alif
605849,kaf
605850,lam_alif
605851,heh
605852,lam_alif
605853,kaf
605854,lam_alif
605855,lam_alif
605856,lam_alif
605857,lam_alif
605858,lam_alif
605859,lam_alif
605860,lam_alif
605861,lam_alif
605862,lam_alif
605863,kaf
605864,lam_alif
605865,lam_alif
605866,lam_alif
605867,lam_alif
605868,lam_alif
605869,lam_alif
605870,lam_alif
605871,lam_alif
605872,lam_alif
605873,qaf
605874,lam_alif
605875,heh
605876,lam_alif
605877,lam_alif
605878,kaf
605879,lam_alif
605880,ain
605881,lam_alif
605882,lam_alif
605883,lam_alif
605884,lam_alif
605885,lam_alif
605886,lam_alif
605887,lam_alif
605888,lam_alif
605889,lam_alif
605890,lam_alif
605891,lam_alif
605892,lam_alif
605893,lam_alif
605894,lam_alif
605895,kaf
605896,kaf
605897,lam_alif
605898,lam_alif
605899,lam_alif
605900,lam_alif
605901,lam_alif
605902,lam_alif
605903,lam_alif
605904,lam_alif
605905,lam_alif
605906,lam_alif
605907,lam_alif
605908,lam_alif
605909,lam_alif
605910,lam_alif
605911,lam_alif
605912,tah
605913,lam_alif
605914,lam_alif
605915,lam_alif
605916,lam_alif
605917,lam_alif
605918,lam_alif
605919,lam_alif
605920,lam_alif
605921,lam_alif
605922,lam_alif
605923,lam_alif
605924,lam_alif
605925,lam_alif
605926,lam_alif
605927,lam_alif
605928,lam_alif
605929,lam_alif
605930,lam_alif
605931,tah
605932,lam_alif
605933,lam_alif
605934,lam_alif
605935,lam_alif
605936,lam_alif
605937,lam_alif
605938,lam_alif
605939,lam_alif
605940,lam_alif
605941,noon
605942,lam_alif
605943,lam_alif
605944,lam_alif
605945,lam_alif
605946,lam_alif
605947,lam_alif
605948,lam_alif
605949,lam_alif
605950,lam_alif
605951,lam_alif
605952,lam_alif
605953,lam_alif
605954,lam_alif
605955,lam_alif
605956,lam_alif
605957,lam_alif
605958,lam_alif
605959,lam_alif
605960,lam_alif
605961,lam_alif
605962,lam_alif
605963,lam_alif
605964,lam_alif
605965,lam_alif
605966,lam_alif
605967,lam_alif
605968,lam_alif
605969,lam_alif
605970,lam_alif
605971,lam_alif
605972,tah
605973,lam_alif
605974,kaf
605975,kaf
605976,lam_alif
605977,lam_alif
605978,lam_alif
605979,lam_alif
605980,lam_alif
605981,lam_alif
605982,heh
605983,qaf
605984,lam_alif
605985,lam_alif
605986,tah
605987,kaf
605988,kaf
605989,lam_alif
605990,lam_alif
605991,lam_alif
605992,lam_alif
605993,lam_alif
605994,lam_alif
605995,lam_alif
605996,lam_alif
605997,lam_alif
605998,lam_alif
605999,lam_alif
606000,lam_alif
606001,noon
606002,beh
606003,lam
606004,lam
606005,lam
606006,lam
606007,dal
606008,lam
606009,lam
606010,lam
606011,raa
606012,lam
606013,lam
606014,lam
606015,lam
606016,noon
606017,lam
606018,lam
606019,lam
606020,beh
606021,lam
606022,lam
606023,lam
606024,lam
606025,lam
606026,lam
606027,lam
606028,beh
606029,lam
606030,dal
606031,lam
606032,noon
606033,lam
606034,beh
606035,dal
606036,noon
606037,lam
606038,lam
606039,lam
606040,raa
606041,lam
606042,noon
606043,beh
606044,lam
606045,lam
606046,lam
606047,lam
606048,lam
606049,lam
606050,lam
606051,noon
606052,beh
606053,lam
606054,lam
606055,tah
606056,lam
606057,raa
606058,lam
606059,raa
606060,feh
606061,dal
606062,lam
606063,lam
606064,lam
606065,beh
606066,alif
606067,lam
606068,lam
606069,lam
606070,beh
606071,lam
606072,lam
606073,lam
606074,lam
606075,lam
606076,noon
606077,lam
606078,alif
606079,lam
606080,lam
606081,lam
606082,lam
606083,noon
606084,lam
606085,lam
606086,lam
606087,lam
606088,dal
606089,lam
606090,dal
606091,noon
606092,lam
606093,dal
606094,raa
606095,lam
606096,dal
606097,dal
606098,lam
606099,alif
606100,noon
606101,lam
606102,lam
606103,lam
606104,lam
606105,alif
606106,lam
606107,lam
606108,lam
606109,lam
606110,raa
606111,lam
606112,yaa
606113,lam
606114,lam
606115,noon
606116,lam
606117,lam
606118,lam
606119,lam
606120,lam
606121,lam
606122,lam
606123,lam
606124,lam
606125,lam
606126,lam
606127,lam
606128,lam
606129,lam
606130,lam
606131,lam
606132,lam
606133,lam
606134,lam
606135,lam
606136,lam
606137,lam
606138,lam
606139,dal
606140,raa
606141,lam
606142,dal
606143,lam
606144,dal
606145,lam
606146,lam
606147,lam
606148,lam
606149,raa
606150,lam
606151,dal
606152,dal
606153,lam
606154,lam
606155,lam
606156,lam
606157,lam
606158,lam
606159,dal
606160,lam
606161,lam
606162,lam
606163,beh
606164,lam
606165,lam
606166,raa
606167,lam
606168,lam
606169,lam
606170,raa
606171,lam
606172,raa
606173,lam
606174,lam
606175,lam
606176,lam
606177,lam
606178,raa
606179,lam
606180,noon
606181,lam
606182,alif
606183,lam
606184,dal
606185,lam
606186,noon
606187,lam
606188,lam
606189,noon
606190,lam
606191,lam
606192,lam
606193,dal
606194,lam
606195,lam
606196,lam
606197,lam
606198,alif
606199,lam
606200,lam
606201,noon
606202,lam
606203,lam
606204,lam
606205,lam
606206,lam
606207,noon
606208,lam
606209,noon
606210,lam
606211,lam
606212,lam
606213,lam
606214,lam
606215,lam
606216,lam
606217,noon
606218,alif
606219,lam
606220,lam
606221,noon
606222,lam
606223,dal
606224,lam
606225,lam
606226,lam
606227,lam
606228,lam
606229,lam
606230,lam
606231,lam
606232,lam
606233,lam
606234,noon
606235,noon
606236,lam
606237,lam
606238,lam
606239,lam
606240,lam
606241,lam
606242,lam
606243,lam
606244,lam
606245,lam
606246,lam
606247,kaf
606248,lam
606249,lam
606250,lam
606251,lam
606252,lam
606253,lam
606254,lam
606255,lam
606256,lam
606257,lam
606258,lam
606259,lam
606260,noon
606261,lam
606262,lam
606263,dal
606264,lam
606265,lam
606266,lam
606267,lam
606268,lam
606269,lam
606270,dal
606271,lam
606272,dal
606273,alif
606274,lam
606275,lam
606276,lam
606277,lam
606278,lam
606279,noon
606280,lam
606281,lam
606282,lam
606283,lam
606284,lam
606285,lam
606286,lam
606287,noon
606288,lam
606289,noon
606290,lam
606291,lam
606292,raa
606293,lam
606294,seen
606295,noon
606296,lam
606297,lam_alif
606298,waw
606299,lam
606300,lam
606301,noon
606302,lam
606303,lam
606304,kaf
606305,lam
606306,lam
606307,noon
606308,dal
606309,lam
606310,lam
606311,lam
606312,noon
606313,dal
606314,lam
606315,lam
606316,lam
606317,lam
606318,lam
606319,lam
606320,lam
606321,lam
606322,lam
606323,lam
606324,lam
606325,lam
606326,lam
606327,lam
606328,lam
606329,lam
606330,lam
606331,lam
606332,lam
606333,noon
606334,lam
606335,lam
606336,lam
606337,lam
606338,noon
606339,lam
606340,lam
606341,meem
606342,lam
606343,lam
606344,lam
606345,lam
606346,lam
606347,lam
606348,kaf
606349,lam
606350,lam
606351,lam
606352,lam
606353,lam
606354,lam
606355,lam
606356,lam
606357,lam
606358,lam
606359,lam
606360,lam
606361,lam
606362,lam
606363,lam
606364,lam
606365,lam
606366,noon
606367,lam
606368,lam
606369,dal
606370,lam
606371,lam
606372,lam
606373,kaf
606374,lam
606375,lam
606376,lam
606377,lam
606378,lam
606379,lam
606380,lam
606381,lam
606382,lam
606383,lam
606384,lam
606385,lam
606386,noon
606387,lam
606388,kaf
606389,alif
606390,heh
606391,noon
606392,beh
606393,seen
606394,noon
606395,lam
606396,lam
606397,lam
606398,raa
606399,lam
606400,noon
606401,lam
606402,lam
606403,lam
606404,noon
606405,lam
606406,dal
606407,lam
606408,lam
606409,lam
606410,lam
606411,lam
606412,lam
606413,lam
606414,noon
606415,noon
606416,lam
606417,lam
606418,noon
606419,seen
606420,lam
606421,lam
606422,lam
606423,lam
606424,noon
606425,lam
606426,lam
606427,lam
606428,lam
606429,tah
606430,lam
606431,lam
606432,lam
606433,lam
606434,meem
606435,seen
606436,lam
606437,lam
606438,dal
606439,lam
606440,lam
606441,lam
606442,lam
606443,kaf
606444,dal
606445,dal
606446,alif
606447,lam
606448,lam
606449,yaa
606450,raa
606451,lam
606452,lam
606453,lam
606454,lam
606455,kaf
606456,lam
606457,lam
606458,lam
606459,lam
606460,lam
606461,lam
606462,lam
606463,raa
606464,tah
606465,lam
606466,tah
606467,kaf
606468,dal
606469,lam
606470,lam
606471,lam
606472,lam
606473,lam
606474,lam
606475,alif
606476,lam
606477,lam
606478,lam
606479,lam
606480,lam
606481,lam
606482,lam
606483,lam
606484,lam
606485,lam
606486,beh
606487,lam
606488,lam
606489,lam
606490,yaa
606491,raa
606492,kaf
606493,heh
606494,lam
606495,lam
606496,lam
606497,lam
606498,lam
606499,noon
606500,tah
606501,noon
606502,lam
606503,lam
606504,lam
606505,noon
606506,lam
606507,lam
606508,lam
606509,noon
606510,noon
606511,beh
606512,lam
606513,lam
606514,lam
606515,lam
606516,lam
606517,lam
606518,lam
606519,lam
606520,lam
606521,lam
606522,dal
606523,lam
606524,lam
606525,lam
606526,lam
606527,lam
606528,lam
606529,lam
606530,lam
606531,lam
606532,lam
606533,noon
606534,lam
606535,lam
606536,lam
606537,noon
606538,noon
606539,lam
606540,lam
606541,lam
606542,lam
606543,noon
606544,dal
606545,lam
606546,lam
606547,lam
606548,lam
606549,lam
606550,lam
606551,lam
606552,lam
606553,jeem
606554,lam
606555,lam
606556,noon
606557,meem
606558,lam
606559,lam
606560,dal
606561,lam
606562,lam
606563,noon
606564,noon
606565,lam
606566,lam
606567,lam
606568,noon
606569,lam
606570,lam
606571,lam
606572,lam
606573,dal
606574,lam
606575,feh
606576,lam
606577,lam
606578,lam
606579,noon
606580,meem
606581,raa
606582,lam
606583,lam
606584,lam
606585,lam
606586,lam
606587,seen
606588,lam
606589,alif
606590,noon
606591,lam
606592,lam
606593,lam
606594,alif
606595,alif
606596,lam
606597,lam
606598,lam
606599,lam
606600,lam
606601,dal
606602,lam
606603,lam
606604,lam
606605,lam
606606,noon
606607,lam
606608,heh
606609,lam
606610,lam
606611,lam
606612,lam
606613,lam
606614,noon
606615,heh
606616,lam
606617,lam
606618,noon
606619,lam
606620,lam
606621,lam
606622,lam
606623,lam
